grid_x,grid_y,x,y,total_light,timestamp,yaw,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15
24,5,4.800000,1.000000,4849.650,2124.032,0.0,10.435,390.144,749.721,998.131,1000.000,901.690,589.558,209.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,6,4.800000,1.200000,5084.597,2124.832,0.0,11.868,424.890,817.514,1000.000,1000.000,977.459,633.597,219.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,7,4.800000,1.400000,5282.114,2125.632,0.0,13.568,464.170,894.238,1000.000,1000.000,1000.000,681.851,228.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,8,4.800000,1.600000,5476.982,2126.432,0.0,15.597,508.736,981.375,1000.000,1000.000,1000.000,734.633,236.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,9,4.800000,1.800000,5613.476,2127.232,0.0,18.036,559.482,1000.000,1000.000,1000.000,1000.000,792.183,243.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,10,4.800000,2.000000,5741.929,2128.032,0.0,20.990,617.465,1000.000,1000.000,1000.000,1000.000,854.598,248.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,11,4.800000,2.200000,5881.020,2128.832,0.0,24.595,683.930,1000.000,1000.000,1000.000,1000.000,921.713,250.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,12,4.800000,2.400000,6030.091,2129.632,0.0,29.031,760.334,1000.000,1000.000,1000.000,1000.000,992.914,247.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,13,4.800000,2.600000,6120.437,2130.432,0.0,34.536,848.343,1000.000,1000.000,1000.000,1000.000,1000.000,237.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,14,4.800000,2.800000,6207.815,2131.232,0.0,41.428,949.815,1000.000,1000.000,1000.000,1000.000,1000.000,216.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,15,4.800000,3.000000,6230.062,2132.032,0.0,50.137,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,179.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,16,4.800000,3.200000,6181.872,2132.832,0.0,61.243,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,120.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,17,4.800000,3.400000,6104.403,2133.632,0.0,75.534,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,28.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,18,4.800000,3.600000,6094.081,2134.432,0.0,94.081,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,19,4.800000,3.800000,6118.321,2135.232,0.0,118.321,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,20,4.800000,4.000000,6150.155,2136.032,0.0,150.155,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,21,4.800000,4.200000,5879.979,2136.832,0.0,191.988,1000.000,1000.000,1000.000,1000.000,1000.000,687.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,22,4.800000,4.400000,5374.429,2137.632,0.0,246.569,1000.000,1000.000,1000.000,1000.000,1000.000,127.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,23,4.800000,4.600000,5316.203,2138.432,0.0,316.203,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,24,4.800000,4.800000,4400.254,2139.232,0.0,400.254,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,25,4.800000,5.000000,3489.077,2140.032,0.0,489.077,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,26,4.800000,5.200000,1598.242,2140.832,0.0,556.057,777.028,265.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,27,4.800000,5.400000,1081.652,2141.632,0.0,565.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,515.658
24,28,4.800000,5.600000,3060.849,2142.432,0.0,512.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,548.459,1000.000,1000.000
24,29,4.800000,5.800000,4426.330,2143.232,0.0,426.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000
24,30,4.800000,6.000000,5183.697,2144.032,0.0,339.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,844.421,1000.000,1000.000,1000.000,1000.000
24,31,4.800000,6.200000,5265.151,2144.832,0.0,265.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,32,4.800000,6.400000,5756.393,2145.632,0.0,206.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,550.011,1000.000,1000.000,1000.000,1000.000,1000.000
24,33,4.800000,6.600000,6113.305,2146.432,0.0,161.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,952.166,1000.000,1000.000,1000.000,1000.000,1000.000
24,34,4.800000,6.800000,6126.674,2147.232,0.0,126.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,35,4.800000,7.000000,6100.449,2148.032,0.0,100.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,36,4.800000,7.200000,6080.419,2148.832,0.0,80.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,37,4.800000,7.400000,6162.940,2149.632,0.0,65.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.922,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,38,4.800000,7.600000,6218.552,2150.432,0.0,53.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.471,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
24,39,4.800000,7.800000,6233.606,2151.232,0.0,43.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,207.853,1000.000,1000.000,1000.000,1000.000,1000.000,982.009
25,-15,5.000000,-3.000000,1446.762,2152.032,0.0,0.000,105.294,206.235,276.992,300.451,270.650,195.170,91.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-14,5.000000,-2.800000,1517.040,2152.832,0.0,0.000,110.294,216.335,290.750,315.380,283.907,204.412,95.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-13,5.000000,-2.600000,1592.471,2153.632,0.0,0.000,115.651,227.183,305.541,331.430,298.142,214.311,100.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-12,5.000000,-2.400000,1673.559,2154.432,0.0,0.000,121.400,238.853,321.470,348.715,313.454,224.930,104.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-11,5.000000,-2.200000,1760.872,2155.232,0.0,0.000,127.581,251.429,338.653,367.360,329.951,236.338,109.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-10,5.000000,-2.000000,1855.049,2156.032,0.0,0.000,134.235,265.004,357.223,387.510,347.755,248.613,114.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-9,5.000000,-1.800000,1956.810,2156.832,0.0,0.000,141.411,279.685,377.331,409.327,367.005,261.842,120.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-8,5.000000,-1.600000,2066.968,2157.632,0.0,0.000,149.164,295.593,399.145,432.996,387.858,276.123,126.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-7,5.000000,-1.400000,2186.447,2158.432,0.0,0.000,157.556,312.863,422.861,458.725,410.489,291.567,132.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-6,5.000000,-1.200000,2316.295,2159.232,0.0,0.000,166.656,331.653,448.699,486.755,435.102,308.297,139.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-5,5.000000,-1.000000,2457.705,2160.032,0.0,0.000,176.544,352.140,476.912,517.359,461.926,326.454,146.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-4,5.000000,-0.800000,2612.040,2160.832,0.0,0.000,187.309,374.528,507.792,550.851,491.223,346.198,154.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-3,5.000000,-0.600000,2780.861,2161.632,0.0,0.000,199.056,399.051,541.673,587.594,523.296,367.708,162.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-2,5.000000,-0.400000,2965.959,2162.432,0.0,0.000,211.900,425.979,578.942,628.004,558.489,391.189,171.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-1,5.000000,-0.200000,3169.391,2163.232,0.0,0.000,225.977,455.624,620.047,672.565,597.200,416.873,181.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,0,5.000000,0.000000,3393.533,2164.032,0.0,0.000,241.440,488.347,665.509,721.837,639.889,445.025,191.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,1,5.000000,0.200000,3641.127,2164.832,0.0,0.000,258.469,524.567,715.934,776.473,687.085,475.945,202.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,2,5.000000,0.400000,3915.343,2165.632,0.0,0.000,277.266,564.773,772.031,837.234,739.405,509.974,214.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,3,5.000000,0.600000,4219.858,2166.432,0.0,0.000,298.068,609.535,834.632,905.011,797.558,547.498,227.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,4,5.000000,0.800000,4558.929,2167.232,0.0,0.000,321.146,659.519,904.712,980.846,862.372,588.955,241.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,5,5.000000,1.000000,4871.528,2168.032,0.0,0.000,346.812,715.506,983.417,1000.000,934.803,634.835,256.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,6,5.000000,1.200000,5111.400,2168.832,0.0,0.000,375.427,778.410,1000.000,1000.000,1000.000,685.684,271.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,7,5.000000,1.400000,5287.307,2169.632,0.0,0.000,407.402,849.302,1000.000,1000.000,1000.000,742.102,288.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,8,5.000000,1.600000,5483.267,2170.432,0.0,0.000,443.204,929.430,1000.000,1000.000,1000.000,804.731,305.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,9,5.000000,1.800000,5681.447,2171.232,0.0,0.000,483.361,1000.000,1000.000,1000.000,1000.000,874.232,323.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,10,5.000000,2.000000,5821.658,2172.032,0.0,0.000,528.451,1000.000,1000.000,1000.000,1000.000,951.243,341.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,11,5.000000,2.200000,5938.679,2172.832,0.0,0.000,579.093,1000.000,1000.000,1000.000,1000.000,1000.000,359.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,12,5.000000,2.400000,6011.601,2173.632,0.0,0.000,635.911,1000.000,1000.000,1000.000,1000.000,1000.000,375.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,13,5.000000,2.600000,6088.141,2174.432,0.0,0.000,699.465,1000.000,1000.000,1000.000,1000.000,1000.000,388.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,14,5.000000,2.800000,6166.198,2175.232,0.0,0.000,770.126,1000.000,1000.000,1000.000,1000.000,1000.000,396.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,15,5.000000,3.000000,6241.956,2176.032,0.0,0.000,847.844,1000.000,1000.000,1000.000,1000.000,1000.000,394.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,16,5.000000,3.200000,6308.847,2176.832,0.0,0.000,931.751,1000.000,1000.000,1000.000,1000.000,1000.000,377.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,17,5.000000,3.400000,6336.484,2177.632,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,336.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,18,5.000000,3.600000,6259.653,2178.432,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,259.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,19,5.000000,3.800000,6128.345,2179.232,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,128.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,20,5.000000,4.000000,6000.000,2180.032,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,21,5.000000,4.200000,6000.000,2180.832,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,22,5.000000,4.400000,5975.171,2181.632,0.0,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,975.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,23,5.000000,4.600000,5020.823,2182.432,0.0,0.000,839.381,1000.000,1000.000,1000.000,1000.000,181.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,24,5.000000,4.800000,3911.616,2183.232,0.0,0.000,326.304,1000.000,1000.000,1000.000,585.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,25,5.000000,5.000000,614.996,2184.032,0.0,0.000,0.000,276.509,338.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,26,5.000000,5.200000,0.000,2184.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,27,5.000000,5.400000,0.000,2185.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,28,5.000000,5.600000,0.000,2186.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,29,5.000000,5.800000,3205.028,2187.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.627,1000.000,1000.000,1000.000,126.401
25,30,5.000000,6.000000,4717.896,2188.032,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,717.896
25,31,5.000000,6.200000,5780.847,2188.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,780.847,1000.000,1000.000,1000.000,1000.000,1000.000
25,32,5.000000,6.400000,6000.000,2189.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
25,33,5.000000,6.600000,6000.000,2190.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
25,34,5.000000,6.800000,6076.700,2191.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.700,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
25,35,5.000000,7.000000,6228.213,2192.032,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.213,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
25,36,5.000000,7.200000,6318.665,2192.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,318.665,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
25,37,5.000000,7.400000,6325.175,2193.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,368.259,1000.000,1000.000,1000.000,1000.000,1000.000,956.917
25,38,5.000000,7.600000,6262.652,2194.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,391.080,1000.000,1000.000,1000.000,1000.000,1000.000,871.572
25,39,5.000000,7.800000,6188.632,2195.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,396.709,1000.000,1000.000,1000.000,1000.000,1000.000,791.923
26,-15,5.200000,-3.000000,1447.981,2196.032,0.0,0.000,98.659,200.835,274.045,300.722,274.082,200.900,98.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-14,5.200000,-2.800000,1518.380,2196.832,0.0,0.000,103.158,210.520,287.575,315.680,287.616,210.590,103.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-13,5.200000,-2.600000,1593.947,2197.632,0.0,0.000,107.964,220.909,302.115,331.762,302.158,220.985,108.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-12,5.200000,-2.400000,1675.190,2198.432,0.0,0.000,113.105,232.071,317.764,349.082,317.812,232.153,113.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-11,5.200000,-2.200000,1762.678,2199.232,0.0,0.000,118.611,244.082,334.638,367.768,334.690,244.171,118.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-10,5.200000,-2.000000,1857.053,2200.032,0.0,0.000,124.516,257.030,352.864,387.965,352.920,257.127,124.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-9,5.200000,-1.800000,1959.040,2200.832,0.0,0.000,130.859,271.010,372.587,409.835,372.648,271.116,130.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-8,5.200000,-1.600000,2069.457,2201.632,0.0,0.000,137.682,286.134,393.971,433.564,394.038,286.249,137.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-7,5.200000,-1.400000,2189.233,2202.432,0.0,0.000,145.033,302.524,417.203,459.364,417.276,302.651,145.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-6,5.200000,-1.200000,2319.422,2203.232,0.0,0.000,152.963,320.323,442.496,487.476,442.577,320.462,153.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-5,5.200000,-1.000000,2461.227,2204.032,0.0,0.000,161.533,339.690,470.093,518.175,470.182,339.842,161.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-4,5.200000,-0.800000,2616.020,2204.832,0.0,0.000,170.809,360.807,500.273,551.778,500.371,360.976,171.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-3,5.200000,-0.600000,2785.374,2205.632,0.0,0.000,180.864,383.884,533.357,588.650,533.466,384.071,181.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-2,5.200000,-0.400000,2971.096,2206.432,0.0,0.000,191.783,409.159,569.714,629.214,569.835,409.367,192.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-1,5.200000,-0.200000,3175.261,2207.232,0.0,0.000,203.658,436.907,609.771,673.956,609.907,437.138,203.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,0,5.200000,0.000000,3400.268,2208.032,0.0,0.000,216.593,467.442,654.023,723.444,654.176,467.700,216.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,1,5.200000,0.200000,3648.888,2208.832,0.0,0.000,230.705,501.127,703.045,778.338,703.218,501.417,231.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,2,5.200000,0.400000,3924.328,2209.632,0.0,0.000,246.121,538.381,757.508,839.411,757.703,538.708,246.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,3,5.200000,0.600000,4230.310,2210.432,0.0,0.000,262.985,579.688,818.193,907.566,818.415,580.059,263.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,4,5.200000,0.800000,4571.150,2211.232,0.0,0.000,281.450,625.604,886.014,983.862,886.267,626.026,281.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,5,5.200000,1.000000,4882.310,2212.032,0.0,0.000,301.684,676.774,962.039,1000.000,962.330,677.257,302.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,6,5.200000,1.200000,5116.774,2212.832,0.0,0.000,323.863,733.937,1000.000,1000.000,1000.000,734.492,324.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,7,5.200000,1.400000,5293.559,2213.632,0.0,0.000,348.163,797.939,1000.000,1000.000,1000.000,798.582,348.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,8,5.200000,1.600000,5490.562,2214.432,0.0,0.000,374.755,869.740,1000.000,1000.000,1000.000,870.489,375.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,9,5.200000,1.800000,5710.222,2215.232,0.0,0.000,403.777,950.417,1000.000,1000.000,1000.000,951.294,404.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,10,5.200000,2.000000,5871.737,2216.032,0.0,0.000,435.308,1000.000,1000.000,1000.000,1000.000,1000.000,436.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,11,5.200000,2.200000,5939.944,2216.832,0.0,0.000,469.312,1000.000,1000.000,1000.000,1000.000,1000.000,470.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,12,5.200000,2.400000,6012.663,2217.632,0.0,0.000,505.548,1000.000,1000.000,1000.000,1000.000,1000.000,507.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,13,5.200000,2.600000,6088.741,2218.432,0.0,0.000,543.433,1000.000,1000.000,1000.000,1000.000,1000.000,545.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,14,5.200000,2.800000,6165.892,2219.232,0.0,0.000,581.816,1000.000,1000.000,1000.000,1000.000,1000.000,584.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,15,5.200000,3.000000,6239.982,2220.032,0.0,0.000,618.619,1000.000,1000.000,1000.000,1000.000,1000.000,621.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,16,5.200000,3.200000,6303.904,2220.832,0.0,0.000,650.272,1000.000,1000.000,1000.000,1000.000,1000.000,653.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,17,5.200000,3.400000,6345.828,2221.632,0.0,0.000,670.841,1000.000,1000.000,1000.000,1000.000,1000.000,674.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,18,5.200000,3.600000,6346.538,2222.432,0.0,0.000,670.695,1000.000,1000.000,1000.000,1000.000,1000.000,675.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,19,5.200000,3.800000,6275.571,2223.232,0.0,0.000,634.573,1000.000,1000.000,1000.000,1000.000,1000.000,640.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,20,5.200000,4.000000,6086.013,2224.032,0.0,0.000,538.992,1000.000,1000.000,1000.000,1000.000,1000.000,547.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,21,5.200000,4.200000,5708.767,2224.832,0.0,0.000,349.388,1000.000,1000.000,1000.000,1000.000,1000.000,359.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,22,5.200000,4.400000,5049.948,2225.632,0.0,0.000,18.841,1000.000,1000.000,1000.000,1000.000,1000.000,31.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,23,5.200000,4.600000,5000.000,2226.432,0.0,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,24,5.200000,4.800000,3477.484,2227.232,0.0,0.000,0.000,230.393,1000.000,1000.000,1000.000,247.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,25,5.200000,5.000000,0.000,2228.032,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,26,5.200000,5.200000,0.000,2228.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,27,5.200000,5.400000,0.000,2229.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,28,5.200000,5.600000,0.000,2230.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,29,5.200000,5.800000,2859.357,2231.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,935.213,1000.000,924.144,0.000,0.000
26,30,5.200000,6.000000,5000.000,2232.032,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000
26,31,5.200000,6.200000,5000.000,2232.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,0.000
26,32,5.200000,6.400000,5551.410,2233.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.085,1000.000,1000.000,1000.000,1000.000,1000.000,270.324
26,33,5.200000,6.600000,5999.635,2234.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,504.162,1000.000,1000.000,1000.000,1000.000,1000.000,495.473
26,34,5.200000,6.800000,6235.400,2235.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,621.185,1000.000,1000.000,1000.000,1000.000,1000.000,614.215
26,35,5.200000,7.000000,6335.052,2236.032,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,670.323,1000.000,1000.000,1000.000,1000.000,1000.000,664.729
26,36,5.200000,7.200000,6351.372,2236.832,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,677.939,1000.000,1000.000,1000.000,1000.000,1000.000,673.433
26,37,5.200000,7.400000,6319.009,2237.632,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,661.331,1000.000,1000.000,1000.000,1000.000,1000.000,657.678
26,38,5.200000,7.600000,6259.981,2238.432,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,631.482,1000.000,1000.000,1000.000,1000.000,1000.000,628.499
26,39,5.200000,7.800000,6187.939,2239.232,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,595.197,1000.000,1000.000,1000.000,1000.000,1000.000,592.742
